A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,grid_10,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, -1, 1, -0.5, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,grid_15,"[[0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0, 0], [0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0, 0]]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,grid_14,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_9,59
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_3,0
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_5,3
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_4,59
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_7,3
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_6,55
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_1,59
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_0,99
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_3,70
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_2,59
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_8,"[-1, -0.5, 0, 0.1, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_9,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,practice_reward_1,-0.5
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,practice_reward_0,6
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_4,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_5,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_6,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_7,"[-1, -0.5, 0, 0.5, 0.1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_0,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_1,"[-1, -0.1, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_2,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_3,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,path_14,"[50, 40, 30, 20, 10, 0, 1, 11, 21, 22, 12, 2, 3, 13, 23, 24, 14, 4, 5, 15, 25, 26, 16, 6, 7, 17, 27, 28, 18, 8, 9, 19, 29, 39, 49, 59]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_5,-0.5
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_4,-1.1
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_7,-0.5
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_6,-1
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_1,0
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_0,-0.1
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,relative_value_answer,True
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_2,0
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_9,0
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,living_reward_8,-1.1
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_15,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_14,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_11,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_10,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_13,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_12,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,strategy_14,get all the white
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,strategy_15,avoid the black and grey
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,strategy_12,not wirth it to get the colors
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,strategy_13,avoid the black
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,strategy_10,avoid the black and grey
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,strategy_11,it's not worth it to get the black
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,goal_loc_8,59
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,grid_order,"[5, 13, 11, 4, 9, 3, 6, 15, 14, 8, 2, 12, 10, 0, 7, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_14,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_15,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_12,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_13,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_10,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,reward_values_11,"[-1, -0.5, 0, 0.5, 1]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_9,50
